originalText,label_class,label
请问给孩子做肌张力低康复训练应该注意什么呢？多给孩子吃什么好？,其他,2
尿黄是什么原因引起的？,病因,10
我朋友2年前因事故照成脑外伤，出现癫痫发作。四肢抽搐，两眼上翻，牙关紧闭，意识不清。癫痫常见的症状都是有哪些，不知道这种病是否好治疗，希望了解一些癫痫的常见症状。,临床表现(病症表现),0
高血压病人能否坐飞机？,病症禁忌,11
现在医生说，明天做血化血糖，如果血化血糖超过6就要诊断我为糖尿病，我自己还是十分不希望真的糖尿病，也希望能通过饮食的控制能控制血糖，我看到别人的控制饮食血糖能稳定下来，我想知道饮食控制多久能看到效果？还是说哪怕控制饮食也需要一定的观察时间？我平时吃饭的确素菜的量是不够的，我试试增加多一点的蔬菜配合运动，血糖能不能下来，我还想知道睡眠质量会不会影响血糖？,其他,2
肛门有大便残留怎么办,治疗方法,8
千万，手淫时精子泛黄小便赤痛,其他,2
晚上老是想上厕所是怎么回事？,病因,10
做过直肠息肉，肠镜发现慢性直肠炎，复查又有一颗，怎样治最快？,治疗方法,8
孕期坐骨神经痛怎么办？有没有什么办法可以改善的吗？有知道的吗？,治疗方法,8
青少年得鼻咽肿瘤的机率高吗？,病因,10
病毒性脑膜炎如何治疗？,方法,6
最近一段时间老是觉得身体不舒服。胸闷。恶心想吐。去医院检查说是急性心肌梗塞。我想知道急性心肌梗塞治疗有哪些办法？,治疗方法,8
两周前连喝三天羊肉汤多年没犯的痔疮又犯了，吃过痔疮药，很快好了。前天吃了鳖，昨天就犯了痔疮，没在意，吃了药以为能好，昨天晚上又吃了鳖，结果今天早上痔疮更厉害了。吃羊肉，鳖诱发痔疮的原理是什么啊？我生活很规律，不熬夜，三餐准时，少量抽烟，不喝酒。,病症禁忌,11
痔疮，反反复复，吃了好多药，常便秘，如何治疗？喝中药茶可以吗？什么中药茶好？,其他,2
痔疮便血和肛裂便血一样吗？,其他,2
你好，请问一下肾结石用什么药效果好？,治疗方法,8
我血压135，底压100,其他,2
用来治疗关节疼痛的清热二十五味丸，哪个牌子的效果会更好？,其他,2
老婆更年期来了，经常在家里无缘无故发脾气，可能是发怒太多伤了心脉，她在医院检查出了心房颤动，请问心房颤动的原因是什么？,病因,10
医生你好！我是一个爱运动的人，而且不爱吃甜食还有猪肉，以前曾经查过血糖是5.4，今天偶然检查了一下既然是7.5，请问是怎样一回事啊？,病因,10
盐酸二甲双胍片主要治疗什么病的,适用症,14
新生宝宝便秘怎么办？,治疗方法,8
脑积水怎么回事？,病因,10
请问月经不调如何治疗才能怀孕？,其他,2
支气管哮喘为什么呼气比吸气困难？感觉就像是要憋死似的。,相关病症,12
弥漫性轴索损伤是很严重的疾病吗？会危害生命吗？,定义,4
直肠脱垂咨询有什么手术方法？费用是多少？每天排便，会脱出，洗净后放回。中医治疗无确切疗效，手术需多少费用？要住院多久？,其他,2
近左夸与肚齐平行的地方疼痛好担心有什么大问题，这种情况的话如何是好？,治疗方法,8
半年前患了急性心包炎，在积极的治疗下病差不多已经治愈了，但是最近感冒了一咳嗽胸部就很疼，而且还老是发汗。害怕感冒又把心包炎引发了，请问急性心包炎会胸痛吗？,临床表现(病症表现),0
想请问一下阳痿早泄不射精这跟糖尿病有关吗吃什么药有效果？请指点一下,适用症,14
脑干损伤脑出血三十五天眼睛睁开四肢都动没有意识这两天会笑有些贫血他能用鹿心血吗,适用症,14
尿道痛吃什么药,治疗方法,8
请问手掌磨损适合用痛肿灵？作用怎样！我需要效果比较好的一种。,治疗方法,8
芒硝与别的中药合用，熏蒸痔疮剂量有多有少，为什么？痔疮出来回不去，用过马银龙药膏，肛泰，效果不好，现在熏蒸不理想，怎么缓解？,其他,2
痔疮几年了，大便带血，最近有异物脱出，疼痛，如何治疗？,治疗方法,8
就是检查血沉17，医生说可能肺结核病。其它各项都正常,临床表现(病症表现),0
宝宝睡觉咳嗽呕吐了怎么办？,临床表现(病症表现),0
怎么治疗颅骨缺损,治疗方法,8
我想请问一下是赛乐特好还是盐酸氟西汀效果好啊,其他,2
我已经怀孕8个月了，就在这几天觉得自己出现了呼吸困难，不敢怠慢立马去了医院，医生说我有二尖瓣关闭不全，但我一直都打算顺产，就想问，孕晚期二尖瓣关闭不全能顺产吗？,相关病症,12
家里的老人出现咳嗽的病症已经有好几年的时间了，因为症状不是怎么严重，也没有到医院进行检查，最近一直出现咳血的情况到医院检查，医生说是支气管扩张。有支气管扩张怎么治疗？,方法,6
有没有治疗痔疮效果好的中成药？,治疗方法,8
我去年得的肺炎，左肺下叶少许炎症，在固安县医院开的药，西药吃了一个月，中药吃了3个多月，一直不见好，复查也是还有炎症,病因,10
你好小便到最后刺痛并伴有出血并且正是月经刚刚来喝些凉茶和大量水有好转但这是第二次情况请问确是何因？,病因,10
我一个月前做的四维彩超很正常！现在七个月二十天我昨天做了d超！说胎儿双侧侧脑室稍增宽，左侧宽约0.8cm，右侧宽约0.6cm！胎儿会是脑积水吗？我很担心,临床表现(病症表现),0
痔疮开刀后禁吃什么水果？,病症禁忌,11
您好！21金维他糖尿病高血压病老人可以服用吗？容易过敏吗,其他,2
8天的宝宝老放屁怎么怎么回事,病因,10
"请问.整天心肌梗塞,辛苦死我了,可不可以用雷森大豆卵磷脂精华颗粒啊?",适用症,14
甘油三酯3.4，是什么病症，该怎样治疗？,其他,2
我想买三唑仑，有卖吗？,其他,2
马来酸依那普利分散片和依苏马来酸依，怎么回事可以帮我解答吗，我想快一点好起来。,其他,2
患有内痔，无血便，工作时走路有下坠感，大便时提肛有疼痛感，做过一次注射治疗，未服用过任何药物，应如何治疗？,治疗方法,8
五个月宝宝拉肚子怎么办啊,治疗方法,8
过段时间会恢复正常吗？频发室性早博是怎么回事频发室性早博是怎么回事,治疗方法,8
女性尿道炎是怎么引起的？可以给我说说嘛？,病因,10
这两天，心脏经常疼，每次只疼十几秒，是为什么,临床表现(病症表现),0
精神分裂症可以用槟榔十三味丸吗？怎么服用，剂量用多少,适用症,14
颅脑火器性损伤需要手术吗,方法,6
您好，请问硒酵母片这里有出售吗？,其他,2
上厕所后有东西掉出，后缩回，便血，如何治疗？,治疗方法,8
2您好，请问预防心肌梗死复发的药有卖的吗？,治疗方法,8
宝宝便秘吃什么水果最好,治疗方法,8
我现在有炎症，有痰液，可是我又不知道我是否可以使用药物，怎么办啊,其他,2
几天前喝了点酒。喝的有点多。回来后我就老觉得身体不舒服，心里扑通扑通地跳。去医院检查说是急性心肌梗塞。我想知道急性心肌梗塞死亡的人多吗？,治愈率,7
硫酸软骨素可以治疗膝关节、心绞痛、心肌梗死病么？主要功效是什么？,其他,2
宝宝拉肚子四个多月,治疗方法,8
"痔疮手术后大便后肛肠头下来,手压才进去，怎么办？",治疗方法,8
手术治结肠息肉可以根治吗？复发的几率高吗,其他,2
这一段时间经常发烧，没力气，本来以为是感冒，但是发烧好了一段时间又会有发烧，不想吃饭，没胃口，还恶心想吐，偶尔还出现心绞痛。听人说有可能是急性心包炎，想知道，急性心包炎的症状都有哪些？,临床表现(病症表现),0
我最近发现我的大腿上面长了个东西，开始看上去像淤血，我以为是不下心碰了呢，可是过了这么多天了，也不见好，而且不疼，我去诊所咨询，一个医生说是血管瘤，为啥内蒙古婴儿会长血管瘤？,治疗方法,8
我闺女今年刚上初中，今天中午突然跟我说头晕，我带她去医院检查了一下，医生跟我说是窦性心动过缓，不严重，我想问一下窦性心动过缓算心律失常吗？,临床表现(病症表现),0
多发性神经纤维瘤病是一种什么病？,定义,4
孕两个半月有时腹痛!!!,其他,2
便秘，便血，肛门瘙痒，肛门长了肉球，说是痔疮。痔疮吃柿子好吗？,病症禁忌,11
外痔疮，瘙痒，痛，吃什么药治疗？,治疗方法,8
脑络通胶囊哪里可以买到？,其他,2
"还是不能勃起,什么药物具有治疗这个症状的疗效？",治疗方法,8
体检查出有肺大泡和肺气肿，请问有什么办法可以治疗的呢？,治疗方法,8
咳嗽一周多，然后去看病，医生说我支气管炎，然后打了针，我忘记问需不需要忌酒,病症禁忌,11
我吃岩鹿乳康片半年多了，吃的胃口不好了，我想换一种药，我血压还高。请问吃什么药好？,治疗方法,8
你好，请问膀胱炎吃什么药好？什么药见效比较快点,治疗方法,8
我现在有慢阻肺，请问怎么才能够维持肺功能不使其恶化？,病症禁忌,11
肛瘘痔疮，红肿痛，大便稀，如何治疗？,治疗方法,8
头皮神经纤维瘤预后好吗？,治愈率,7
我朋友四年前因事故照成脑外伤，出现癫痫发作。四肢抽搐，两眼上翻，牙关紧闭，意识不清。癫痫常见的症状都是有哪些，不知道这种病是否好治疗，希望了解一些癫痫的常见症状。,临床表现(病症表现),0
宝宝一直拉肚子，可以服用温脾固肠散止泻吗？服用剂量是多少？,其他,2
我想请问一下，尿频，一憋尿小腹就难受，还经常感觉都有尿,临床表现(病症表现),0
小血管瘤能治愈吗,治愈率,7
老婆患有痔疮，便血。痔疮是怎么引起的？,病因,10
这两天一直想去厕所，有尿意但是无尿液，还有腰痛的症状，请问是尿路感染吗？,临床表现(病症表现),0
我买该药来吃主要是因为我感觉我的胸很闷才买的，已经服药该药有一个多月的时间了，好了很多了。,其他,2
"你好，医生请问一下,复方油酸胶丸它是治高血压的吗？吃这个药不能吃什么药？",其他,2
我大便后有黏膜从肛门脱出，刚开始会自己回去，渐渐的就不能自己回去了，需要用手向上拖才能复位，常常有粘液从肛门流出来，排便有下坠感和排便不尽感，排便次数增多，到医院就诊，诊断为早起直肠脱落。请问早起直肠脱落好治疗吗？,治疗方法,8
窦性心动过速，心率115次/分钟，舒张压95左右，收缩压135左右，请问需要吃药吗?吃什么药副作用小?,其他,2
果糖二磷酸钠也叫佛迪吗,其他,2
甲亢的患者，咳嗽时候可以服用双黄连口服液、橘红颗粒或头孢氨苄胶囊吗,适用症,14
能洗下去，48度的能么，还是要使用含量高一些的呢？,其他,2
内江哪里治疗便秘好，可以服用泻药吗?,治疗方法,8
17岁，心脏病痊愈后可以喝抗病毒口服液吗？,病症禁忌,11
几年前二尖瓣膜反流轻度，现在经常心慌，不能受惊吓,其他,2
肛门有肉脱出，疼，孕前就有痔疮，不厉害，越来越重，怎么办？,治疗方法,8
产后长痔疮吃什么药？怎么预防痔疮发作？,其他,2
您好，请问奥科维高电位治疗仪对治疗脑梗有帮助吗？,其他,2
最近几个月肚子胀痛，便秘，确诊为结肠黑变病。如何治疗？,治疗方法,8
天气特别热，并且一坐基本上是一天，之前没感觉怎么样，这几天出现了屁股难受的情况，大便带血，检查得了痔疮，有哪些偏方治疗？,治疗方法,8
现在的顽疾出现是不分什么年龄的，由于这也就会给躯体带来不小的影响，这要是出现了癫痫病也是要多来了解其小孩的健康，这朋友们也是要多注意选择最为正确有效的治疗和控制，那么，治疗儿童癫痫病一定要相信科学?,其他,2
